Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
2201   4583   1.43043480 0.85387270 NA         NA         NA       
2201   23345  1.43043480 0.85387270 NA         NA         NA       
2201   54768  1.29347830 0.79548350 NA         NA         NA       
2201   10985  1.29347830 0.79548350 NA         NA         NA       
2201   25981  1.43043480 0.85387270 NA         NA         NA       
2201   93035  1.00000000 0.57750990 NA         NA         NA       
2201   94025  0.34239130 0.00064860 0.02321990 0.74540180 0.0013072
2201   2736   1.43043480 0.85387270 NA         NA         NA       
2201   113146 1.17934780 0.72823780 NA         NA         NA       
2201   57448  1.17934780 0.72823780 NA         NA         NA       
2201   129446 0.86548910 0.42486960 NA         NA         NA       
2201   1462   1.29347830 0.79548350 NA         NA         NA       
2201   10752  1.29347830 0.79548350 NA         NA         NA       
2201   1767   1.43043480 0.85387270 NA         NA         NA       
2201   56171  1.29347830 0.79548350 NA         NA         NA       
2201   221935 1.17934780 0.72823780 NA         NA         NA       
2201   8642   1.43043480 0.85387270 NA         NA         NA       
2201   114788 0.71681920 0.23377580 0.04392050 0.53895130 0.0043458
