Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
5781   259232 1.00000000 0.59193900 NA         NA         NA       
5781   129446 1.00000000 0.59193900 NA         NA         NA       
5781   56776  0.68877550 0.25987910 0.07991870 0.38154980 0.0125183
5781   1767   0.74862640 0.33103910 NA         NA         NA       
5781   3815   0.59151790 0.14976280 0.23798630 0.00829990 0.094674
5781   667    0.90097400 0.50000000 NA         NA         NA       
5781   6708   0.90097400 0.50000000 NA         NA         NA       
5781   57674  0.81845240 0.41184650 NA         NA         NA       
5781   4763   0.51587300 0.07940200 0.12845500 0.15851760 0.0312752
5781   64478  0.59151790 0.14976280 -0.0275716 0.76306350 0.00186
5781   675    0.90097400 0.50000000 NA         NA         NA       
5781   673    0.74862640 0.33103910 NA         NA         NA       
5781   84033  0.68877550 0.25987910 0.17366950 0.05574050 0.0523086
5781   7273   0.10876620 0.00000000 0.08958670 0.32644190 0.0182597
5781   84451  1.00000000 0.59193900 NA         NA         NA       
5781   285464 0.90097400 0.50000000 NA         NA         NA       
5781   6934   0.81845240 0.41184650 NA         NA         NA       
5781   999    0.81845240 0.41184650 NA         NA         NA       
324    120892 86.4000000 0.99999990 NA         NA         NA       
324    5290   17.7220077 0.99999990 NA         NA         NA       
324    6262   39.3428571 0.99999990 NA         NA         NA       
324    114788 35.0649351 0.99999990 NA         NA         NA       
324    7399   59.5102041 0.99999990 NA         NA         NA       
324    79633  64.6813187 0.99999990 NA         NA         NA       
324    6261   70.7142857 0.99999990 NA         NA         NA       
324    83872  86.4000000 0.99999990 NA         NA         NA       
324    577    77.8441558 0.99999990 NA         NA         NA       
324    10178  51.1071429 0.99999990 NA         NA         NA       
324    341640 86.4000000 0.99999990 NA         NA         NA       
324    4036   86.4000000 0.99999990 NA         NA         NA       
324    472    31.5000000 0.99999990 NA         NA         NA       
324    5925   59.5102041 0.99999990 NA         NA         NA       
324    2312   51.1071429 0.99999990 NA         NA         NA       
324    338    64.6813187 0.99999990 NA         NA         NA       
324    8701   55.0285714 0.99999990 NA         NA         NA       
324    5727   59.5102041 0.99999990 NA         NA         NA       
324    120114 77.8441558 0.99999990 NA         NA         NA       
324    2033   86.4000000 0.99999990 NA         NA         NA       
324    1387   86.4000000 0.99999990 NA         NA         NA       
324    53353  55.0285714 0.99999990 NA         NA         NA       
324    8289   77.8441558 0.99999990 NA         NA         NA       
324    440279 77.8441558 0.99999990 NA         NA         NA       
324    4893   77.8441558 0.99999990 NA         NA         NA       
324    5728   20.8051948 0.99999990 NA         NA         NA       
324    55294  25.8979592 0.99999990 NA         NA         NA       
324    1293   77.8441558 0.99999990 NA         NA         NA       
324    138474 64.6813187 0.99999990 NA         NA         NA       
324    1499   41.8195489 0.99999990 NA         NA         NA       
324    139285 86.4000000 0.99999990 NA         NA         NA       
324    23345  31.5000000 0.99999990 NA         NA         NA       
