Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
389763 25878  0.90728360 0.50000000 NA         NA         NA       
389763 3418   0.49005960 0.04690970 0.04444490 0.31504340 0.007319
389763 4620   0.66003980 0.20928880 0.05921920 0.18050930 0.0119886
389763 667    0.90728360 0.50000000 NA         NA         NA       
389763 26137  0.46577680 0.03326880 0.11319150 0.01029590 0.0393968
389763 5903   1.00000000 0.58896950 NA         NA         NA       
389763 4626   0.70860550 0.26819860 0.06292320 0.15470360 0.0132525
389763 3339   0.83001990 0.41499000 NA         NA         NA       
389763 7273   0.12792810 0.00000000 0.02706690 0.54075650 0.0030789
389763 6101   0.90728360 0.50000000 NA         NA         NA       
389763 29072  1.00000000 0.58896950 NA         NA         NA       
389763 5314   0.76464290 0.33706430 NA         NA         NA       
389763 84033  0.61754470 0.16034440 0.05581520 0.20691750 0.0108555
389763 23742  0.76464290 0.33706430 NA         NA         NA       
389763 3417   0.00574440 0.00000000 0.00817240 0.85350250 0.0003004
389763 7840   1.00000000 0.58896950 NA         NA         NA       
389763 1956   0.27151380 9.03e-0500 -0.0381536 0.38848550 0.0076264
389763 80144  0.83001990 0.41499000 NA         NA         NA       
389763 56171  1.00000000 0.58896950 NA         NA         NA       
389763 25836  0.54671970 0.08943990 0.04974180 0.26076930 0.0089137
389763 2318   1.00000000 0.58896950 NA         NA         NA       
389763 7399   0.90728360 0.50000000 NA         NA         NA       
389763 79633  1.00000000 0.58896950 NA         NA         NA       
389763 83872  0.54671970 0.08943990 -0.0268875 0.54344500 NA        
389763 1769   1.00000000 0.58896950 NA         NA         NA       
389763 1770   0.83001990 0.41499000 NA         NA         NA       
389763 84059  0.83001990 0.41499000 NA         NA         NA       
389763 286234 1.00000000 0.58896950 NA         NA         NA       
389763 3909   0.90728360 0.50000000 NA         NA         NA       
389763 8289   0.49005960 0.04690970 0.04444490 0.31504340 0.007319
389763 546    0.03242090 0.00000000 0.03482250 0.43126570 0.0053064
389763 5728   0.40506960 0.01101250 0.03553190 0.42193390 0.0048922
389763 23036  0.70860550 0.26819860 -0.0236173 0.59355670 0.0029432
389763 1293   0.83001990 0.41499000 NA         NA         NA       
389763 4622   0.66003980 0.20928880 -0.0244707 0.58027660 0.0031587
389763 4851   0.22294800 2.7e-06000 -0.0421047 0.34122610 0.0092644
