Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
779    57453  1.18545450 0.73124520 NA         NA         NA       
779    8924   0.67789470 0.18560680 0.10611420 0.00624030 0.0342795
779    9947   0.76000000 0.29015450 0.04588310 0.23806890 0.0078074
779    9620   0.86400000 0.42447570 NA         NA         NA       
779    1657   1.18545450 0.73124520 NA         NA         NA       
779    144132 1.00000000 0.57826130 NA         NA         NA       
779    56252  1.08500000 0.65640230 NA         NA         NA       
779    84033  0.80875000 0.35398630 NA         NA         NA       
779    1769   0.71666670 0.23391930 0.04331250 0.26542450 0.0070797
779    23215  1.08500000 0.65640230 NA         NA         NA       
779    57568  1.30600000 0.79964100 NA         NA         NA       
779    23524  1.18545450 0.73124520 NA         NA         NA       
779    1062   1.30600000 0.79964100 NA         NA         NA       
779    253959 1.18545450 0.73124520 NA         NA         NA       
779    9732   1.18545450 0.73124520 NA         NA         NA       
779    2201   1.08500000 0.65640230 NA         NA         NA       
779    7399   0.53250000 0.04708610 -0.0274075 0.48111410 0.0044016
779    547    1.30600000 0.79964100 NA         NA         NA       
779    83872  0.53250000 0.04708610 0.03083350 0.42800200 0.0038895
779    6263   0.86400000 0.42447570 NA         NA         NA       
779    51585  1.30600000 0.79964100 NA         NA         NA       
779    23451  1.00000000 0.57826130 NA         NA         NA       
779    8242   0.43724140 0.00882680 0.02294530 0.55534030 0.0022567
779    1770   0.80875000 0.35398630 NA         NA         NA       
779    79987  0.92714290 0.50000000 NA         NA         NA       
779    8701   0.92714290 0.50000000 NA         NA         NA       
779    54798  1.18545450 0.73124520 NA         NA         NA       
779    1951   1.30600000 0.79964100 NA         NA         NA       
779    53353  0.67789470 0.18560680 -0.0242912 0.53237760 0.0034628
779    8289   0.71666670 0.23391930 0.04331250 0.26542450 0.0070797
779    8632   1.08500000 0.65640230 NA         NA         NA       
779    5728   0.49000000 0.02489750 0.02747250 0.48007450 0.0031512
779    8729   1.18545450 0.73124520 NA         NA         NA       
779    54790  1.30600000 0.79964100 NA         NA         NA       
779    23140  0.86400000 0.42447570 NA         NA         NA       
