Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
348980 5156   1.00000000 0.58577610 NA         NA         NA       
348980 6335   1.00000000 0.58577610 NA         NA         NA       
348980 1767   0.77704830 0.34162790 NA         NA         NA       
348980 221935 0.91329660 0.50000000 NA         NA         NA       
348980 388697 1.00000000 0.58577610 NA         NA         NA       
348980 1956   0.11421900 0.00000000 0.00514520 0.93132940 9.18e-05
348980 6708   0.43642770 0.01744950 0.00440570 0.94117900 6.68e-05
348980 4763   0.35420890 0.00236700 0.05261390 0.37788720 0.00846
348980 8216   1.10404410 0.67123800 NA         NA         NA       
348980 146754 0.83993210 0.41764650 NA         NA         NA       
348980 2196   1.10404410 0.67123800 NA         NA         NA       
348980 5243   1.10404410 0.67123800 NA         NA         NA       
348980 126206 0.91329660 0.50000000 NA         NA         NA       
348980 7273   0.12075390 0.00000000 0.01013280 0.86523770 0.0003539
348980 200162 1.10404410 0.67123800 NA         NA         NA       
348980 546    0.67486210 0.21538190 -0.0492285 0.40937960 0.0114089
348980 2559   1.00000000 0.58577610 NA         NA         NA       
348980 5314   0.72254900 0.27387960 -0.0475762 0.42529690 0.010667
348980 8857   1.10404410 0.67123800 NA         NA         NA       
348980 1769   0.91329660 0.50000000 NA         NA         NA       
348980 3417   0.77704830 0.34162790 NA         NA         NA       
348980 10060  1.00000000 0.58577610 NA         NA         NA       
348980 5649   0.83993210 0.41764650 NA         NA         NA       
348980 133558 1.00000000 0.58577610 NA         NA         NA       
7399   83872  0.77769050 0.29812440 -0.0634677 0.28731050 0.0236597
7399   6263   0.87576820 0.42796080 NA         NA         NA       
7399   58508  1.38398910 0.84225550 NA         NA         NA       
7399   4036   1.00000000 0.57422430 NA         NA         NA       
7399   5925   0.60401120 0.09185900 -0.0154036 0.79640920 0.0007768
7399   1016   1.38398910 0.84225550 NA         NA         NA       
7399   2312   0.45498310 0.01008490 -0.0829772 0.16388720 0.0394968
7399   338    1.07542640 0.64817270 NA         NA         NA       
7399   84059  1.07542640 0.64817270 NA         NA         NA       
7399   27445  0.57761190 0.06953820 -0.0180674 0.76217970 0.0010811
7399   3792   1.00000000 0.57422430 NA         NA         NA       
7399   5295   0.43901590 0.00702660 0.01513470 0.79988760 0.0006719
7399   388698 1.52798510 0.89048970 NA         NA         NA       
