Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
50509  23345  0.65934070 0.20898580 0.22465280 1e-0600000 0.1142937
50509  6476   1.00000000 0.58906090 NA         NA         NA       
50509  25836  1.00000000 0.58906090 NA         NA         NA       
50509  54768  0.54578750 0.08912460 0.04710310 0.31079630 0.0078439
50509  3908   0.82967030 0.41489380 NA         NA         NA       
50509  1778   0.82967030 0.41489380 NA         NA         NA       
50509  26047  0.82967030 0.41489380 NA         NA         NA       
50509  7038   0.70800630 0.26794360 -0.0261198 0.57423610 0.0035066
50509  93035  0.90709290 0.50000000 NA         NA         NA       
50509  51755  0.65934070 0.20898580 0.14074630 0.00235000 0.052792
50509  94025  0.48901100 0.04665540 0.18778770 4.6e-05000 0.0906308
50509  7157   0.00456690 0.00000000 0.02829850 0.54272010 0.0036278
50509  84059  1.00000000 0.58906090 NA         NA         NA       
50509  79026  0.76415890 0.33687990 NA         NA         NA       
50509  140453 0.48901100 0.04665540 -0.0314289 0.49899530 0.005065
50509  2804   0.90709290 0.50000000 NA         NA         NA       
50509  5506   1.00000000 0.58906090 NA         NA         NA       
50509  1767   0.65934070 0.20898580 -0.0270666 0.56043460 0.0037639
50509  80122  1.00000000 0.58906090 NA         NA         NA       
50509  284217 0.90709290 0.50000000 NA         NA         NA       
50509  667    0.61675820 0.16001720 -0.0279854 0.54719660 0.0040222
50509  6708   1.00000000 0.58906090 NA         NA         NA       
50509  57674  0.82967030 0.41489380 NA         NA         NA       
50509  4763   0.40384620 0.01089700 -0.0345844 0.45688310 0.0061234
50509  64478  1.00000000 0.58906090 NA         NA         NA       
50509  4622   0.76415890 0.33687990 NA         NA         NA       
50509  675    0.82967030 0.41489380 NA         NA         NA       
50509  55567  0.65934070 0.20898580 -0.0270666 0.56043460 0.0037639
50509  8857   0.90709290 0.50000000 NA         NA         NA       
50509  53353  0.70800630 0.26794360 -0.0261198 0.57423610 0.0035066
50509  7273   0.10576920 0.00000000 0.05026160 0.27943050 0.0099834
50509  108    0.90709290 0.50000000 NA         NA         NA       
50509  83872  0.42236020 0.01596260 0.03455310 0.45729110 0.0044895
50509  5314   0.82967030 0.41489380 NA         NA         NA       
50509  1769   0.82967030 0.41489380 NA         NA         NA       
50509  388698 0.82967030 0.41489380 NA         NA         NA       
5803   10075  1.00000000 0.58510620 NA         NA         NA       
5803   6262   0.51227190 0.05202860 0.03429180 0.46070250 0.0043277
5803   23224  0.78052230 0.34298080 NA         NA         NA       
5803   114788 0.37814660 0.00403130 0.02008430 0.66576190 0.0015871
5803   7399   0.37814660 0.00403130 -0.0394010 0.39661680 0.0080521
5803   6261   1.00000000 0.58510620 NA         NA         NA       
5803   4619   0.72687220 0.27576120 0.13176050 0.00442670 0.0459598
5803   4036   0.78052230 0.34298080 NA         NA         NA       
5803   10178  0.72687220 0.27576120 0.05167080 0.26615290 0.0089495
5803   129684 1.00000000 0.58510620 NA         NA         NA       
5803   57451  0.91464760 0.50000000 NA         NA         NA       
5803   6710   0.84242630 0.41835000 NA         NA         NA       
5803   58508  0.91464760 0.50000000 NA         NA         NA       
5803   5925   0.72687220 0.27576120 -0.0284189 0.54100370 0.0042134
5803   5649   1.10242290 0.67002530 NA         NA         NA       
5803   2312   0.67992840 0.21763310 0.04824920 0.29915640 0.0079548
5803   338    0.84242630 0.41835000 NA         NA         NA       
5803   8701   1.10242290 0.67002530 NA         NA         NA       
5803   120114 0.53909690 0.07138940 0.10649740 0.02162730 0.0335987
5803   1387   1.00000000 0.58510620 NA         NA         NA       
5803   3909   1.00000000 0.58510620 NA         NA         NA       
5803   4035   0.91464760 0.50000000 NA         NA         NA       
5803   324    1.10242290 0.67002530 NA         NA         NA       
5803   55576  1.00000000 0.58510620 NA         NA         NA       
5803   23499  0.84242630 0.41835000 NA         NA         NA       
