Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
79026  120114 0.90522240 0.50000000 NA         NA         NA       
79026  27445  0.50615900 0.06217330 0.09444010 0.14049300 0.0232656
79026  53353  0.82624110 0.41395410 NA         NA         NA       
79026  84033  0.90522240 0.50000000 NA         NA         NA       
79026  7273   0.31694790 0.00113780 0.11598460 0.06994260 0.0358817
79026  7399   0.65248230 0.20603140 0.11940860 0.06201850 0.0341668
79026  23499  0.82624110 0.41395410 NA         NA         NA       
79026  546    0.23921790 2.19e-0500 0.02821730 0.66030020 0.0025201
79026  93035  0.90522240 0.50000000 NA         NA         NA       
79026  80309  0.90522240 0.50000000 NA         NA         NA       
79026  140453 0.75941080 0.33507880 NA         NA         NA       
79026  23345  0.90522240 0.50000000 NA         NA         NA       
79026  1769   0.75941080 0.33507880 NA         NA         NA       
79026  4763   1.00000000 0.58995150 NA         NA         NA       
5925   54768  2.55203620 0.99657230 NA         NA         NA       
5925   64478  2.10859730 0.98839310 NA         NA         NA       
5925   84059  2.10859730 0.98839310 NA         NA         NA       
5925   120114 2.31016040 0.99347810 NA         NA         NA       
5925   27445  1.29173610 0.83092000 NA         NA         NA       
5925   53353  2.10859730 0.98839310 NA         NA         NA       
5925   84033  2.31016040 0.99347810 NA         NA         NA       
5925   7273   0.80886250 0.28051850 0.04927090 0.44264500 0.0045207
5925   7399   1.66515840 0.95298430 NA         NA         NA       
5925   23499  2.10859730 0.98839310 NA         NA         NA       
5925   546    0.61049280 0.04998780 -0.0622944 0.33153930 0.0090275
5925   93035  2.31016040 0.99347810 NA         NA         NA       
5925   80309  2.31016040 0.99347810 NA         NA         NA       
5925   140453 1.93804390 0.98053040 NA         NA         NA       
5925   23345  2.31016040 0.99347810 NA         NA         NA       
5925   1769   1.93804390 0.98053040 NA         NA         NA       
5925   4763   2.55203620 0.99657230 NA         NA         NA       
54768  64478  0.82624110 0.41395410 NA         NA         NA       
54768  84059  0.82624110 0.41395410 NA         NA         NA       
54768  120114 0.90522240 0.50000000 NA         NA         NA       
54768  27445  0.50615900 0.06217330 0.09444010 0.14049300 0.0232658
54768  53353  0.82624110 0.41395410 NA         NA         NA       
54768  84033  0.90522240 0.50000000 NA         NA         NA       
54768  7273   0.31694790 0.00113780 0.11598460 0.06994260 0.0358806
54768  7399   0.65248230 0.20603140 0.11940860 0.06201850 0.0341666
54768  23499  0.82624110 0.41395410 NA         NA         NA       
54768  546    0.23921790 2.19e-0500 -0.0870032 0.17464570 0.032751
54768  93035  0.90522240 0.50000000 NA         NA         NA       
54768  80309  0.90522240 0.50000000 NA         NA         NA       
54768  140453 0.75941080 0.33507880 NA         NA         NA       
54768  23345  0.90522240 0.50000000 NA         NA         NA       
54768  1769   0.75941080 0.33507880 NA         NA         NA       
54768  4763   1.00000000 0.58995150 NA         NA         NA       
64478  84059  1.00000000 0.58263720 NA         NA         NA       
64478  120114 1.09559110 0.66492120 NA         NA         NA       
64478  27445  0.61260450 0.13265190 0.14632160 0.02196770 0.0471561
64478  53353  1.00000000 0.58263720 NA         NA         NA       
64478  84033  1.09559110 0.66492120 NA         NA         NA       
64478  7273   0.38360220 0.00417320 0.15101590 0.01801720 0.0538701
64478  7399   0.78969960 0.34642840 NA         NA         NA       
64478  23499  1.00000000 0.58263720 NA         NA         NA       
64478  546    0.28952560 0.00011660 -0.0428995 0.50390590 0.0066471
64478  93035  1.09559110 0.66492120 NA         NA         NA       
64478  80309  1.09559110 0.66492120 NA         NA         NA       
64478  140453 0.91911520 0.50000000 NA         NA         NA       
64478  23345  1.09559110 0.66492120 NA         NA         NA       
64478  1769   0.91911520 0.50000000 NA         NA         NA       
64478  4763   1.21030040 0.74312530 NA         NA         NA       
84059  120114 1.09559110 0.66492120 NA         NA         NA       
84059  27445  0.61260450 0.13265190 0.21702920 0.00062500 0.093474
84059  53353  1.00000000 0.58263720 NA         NA         NA       
84059  84033  1.09559110 0.66492120 NA         NA         NA       
84059  7273   0.38360220 0.00417320 0.15101590 0.01801720 0.0538698
84059  7399   0.78969960 0.34642840 NA         NA         NA       
84059  23499  1.00000000 0.58263720 NA         NA         NA       
84059  546    0.28952560 0.00011660 -0.0957154 0.13518780 0.0542775
84059  93035  1.09559110 0.66492120 NA         NA         NA       
84059  80309  1.09559110 0.66492120 NA         NA         NA       
84059  140453 0.91911520 0.50000000 NA         NA         NA       
84059  23345  1.09559110 0.66492120 NA         NA         NA       
84059  1769   0.91911520 0.50000000 NA         NA         NA       
84059  4763   1.21030040 0.74312530 NA         NA         NA       
120114 27445  0.55915430 0.09319740 0.15821600 0.01315870 0.0562078
120114 53353  0.91274930 0.50000000 NA         NA         NA       
120114 84033  1.00000000 0.58604590 NA         NA         NA       
120114 7273   0.35013260 0.00224830 0.22563060 0.00037140 0.1145235
120114 7399   0.72079770 0.27312120 0.10906100 0.08848770 0.0280719
120114 23499  0.91274930 0.50000000 NA         NA         NA       
120114 546    0.26426430 5.23e-0500 -0.0363981 0.57071820 0.0048056
120114 93035  1.00000000 0.58604590 NA         NA         NA       
120114 80309  1.00000000 0.58604590 NA         NA         NA       
120114 140453 0.83892180 0.41736280 NA         NA         NA       
120114 23345  1.00000000 0.58604590 NA         NA         NA       
120114 1769   0.83892180 0.41736280 NA         NA         NA       
120114 4763   1.10470090 0.67172560 NA         NA         NA       
27445  53353  1.63237460 0.93172130 NA         NA         NA       
27445  84033  1.78841510 0.95578800 NA         NA         NA       
27445  7273   0.62618250 0.08543670 0.17719790 0.00541170 0.0561385
27445  7399   1.28908550 0.81283810 NA         NA         NA       
27445  23499  1.63237460 0.93172130 NA         NA         NA       
27445  546    0.47261420 0.00759360 -0.0370524 0.56380860 0.0035434
27445  93035  1.78841510 0.95578800 NA         NA         NA       
27445  80309  1.78841510 0.95578800 NA         NA         NA       
27445  140453 1.50034040 0.90002550 NA         NA         NA       
27445  23345  1.78841510 0.95578800 NA         NA         NA       
27445  1769   1.50034040 0.90002550 NA         NA         NA       
27445  4763   1.97566370 0.97306150 NA         NA         NA       
53353  84033  1.09559110 0.66492120 NA         NA         NA       
53353  7273   0.38360220 0.00417320 0.26810100 2.11e-0500 0.1494128
53353  7399   0.78969960 0.34642840 NA         NA         NA       
53353  23499  1.00000000 0.58263720 NA         NA         NA       
53353  546    0.28952560 0.00011660 -0.0957154 0.13518780 0.0542775
53353  93035  1.09559110 0.66492120 NA         NA         NA       
53353  80309  1.09559110 0.66492120 NA         NA         NA       
53353  140453 0.91911520 0.50000000 NA         NA         NA       
53353  23345  1.09559110 0.66492120 NA         NA         NA       
53353  1769   0.91911520 0.50000000 NA         NA         NA       
53353  4763   1.21030040 0.74312530 NA         NA         NA       
84033  7273   0.35013260 0.00224830 0.04258590 0.50703140 0.0053364
84033  7399   0.72079770 0.27312120 0.10906100 0.08848770 0.0280722
84033  23499  0.91274930 0.50000000 NA         NA         NA       
84033  546    0.26426430 5.23e-0500 0.07369480 0.25048560 0.0154302
84033  93035  1.00000000 0.58604590 NA         NA         NA       
84033  80309  1.00000000 0.58604590 NA         NA         NA       
84033  140453 0.83892180 0.41736280 NA         NA         NA       
84033  23345  1.00000000 0.58604590 NA         NA         NA       
84033  1769   0.83892180 0.41736280 NA         NA         NA       
84033  4763   1.10470090 0.67172560 NA         NA         NA       
7273   7399   2.05864200 0.99153250 NA         NA         NA       
7273   23499  2.60686730 0.99854820 NA         NA         NA       
7273   546    0.75475480 0.17718920 -0.0839673 0.19023340 0.0150869
7273   93035  2.85606060 0.99928340 NA         NA         NA       
7273   80309  2.85606060 0.99928340 NA         NA         NA       
7273   140453 2.39601140 0.99723900 NA         NA         NA       
7273   23345  2.85606060 0.99928340 NA         NA         NA       
7273   1769   2.39601140 0.99723900 NA         NA         NA       
7273   4763   3.15509260 0.99967060 NA         NA         NA       
7399   23499  1.26630430 0.78552450 NA         NA         NA       
